Datum,Makkink (mm),G_lower,G_center,G_upper,H_lower,H_center,H_upper,Hplus_lower,Hplus_center,Hplus_upper,L_lower,L_center,L_upper
5/10/1910,1.864,6.7835,6.7808,6.7693,6.7835,6.7808,6.7693,6.7835,6.7808,6.7693,6.7835,6.7808,6.7693
5/11/1910,1.225,3.4204,3.3506,3.2788,3.4204,3.3506,3.2788,3.4204,3.3506,3.2788,3.4204,3.3506,3.2788
5/12/1910,4.416,0,0,0,0,0,0,0,0,0,0,0,0
5/13/1910,4.148,0,0,0,0,0,0,0,0,0,0,0,0
5/14/1910,2.731,0.7116,0.6784,0.6452,0.7116,0.6784,0.6452,0.7116,0.6784,0.6452,0.7116,0.6784,0.6452
5/15/1910,2.426,2.2507,2.1739,2.0871,2.2507,2.1739,2.0871,2.2507,2.1739,2.0871,2.2507,2.1739,2.0871
5/16/1910,4.443,0,0,0,0,0,0,0,0,0,0,0,0
5/17/1910,2.795,0,0,0,0,0,0,0,0,0,0,0,0
5/18/1910,2.184,6.0031,5.8765,5.7578,6.0031,5.8765,5.7578,6.0031,5.8765,5.7578,6.0031,5.8765,5.7578
5/19/1910,2.827,0.8261,0.8129,0.8016,0.8261,0.8129,0.8016,0.8261,0.8129,0.8016,0.8261,0.8129,0.8016
5/20/1910,4.7,0,0,0,0,0,0,0,0,0,0,0,0
5/21/1910,4.421,0,0,0,0,0,0,0,0,0,0,0,0
5/22/1910,5.111,0,0,0,0,0,0,0,0,0,0,0,0
5/23/1910,4.621,0,0,0,0,0,0,0,0,0,0,0,0
5/24/1910,4.583,0,0,0,0,0,0,0,0,0,0,0,0
5/25/1910,3.955,0,0,0,0,0,0,0,0,0,0,0,0
5/26/1910,4.942,0,0,0,0,0,0,0,0,0,0,0,0
5/27/1910,1.986,0,0,0,0,0,0,0,0,0,0,0,0
5/28/1910,2.414,3.0748,3.0303,2.9783,3.0748,3.0303,2.9783,3.0748,3.0303,2.9783,3.0748,3.0303,2.9783
5/29/1910,1.726,1.0642,1.0488,1.0308,1.0642,1.0488,1.0308,1.0642,1.0488,1.0308,1.0642,1.0488,1.0308
5/30/1910,3.67,3.2117,3.1416,3.0715,3.2117,3.1416,3.0715,3.2117,3.1416,3.0715,3.2117,3.1416,3.0715
5/31/1910,1.533,0,0,0,0,0,0,0,0,0,0,0,0
6/1/1910,1.484,0.423,0.4137,0.4137,0.423,0.4137,0.4137,0.423,0.4137,0.4137,0.423,0.4137,0.4137
6/2/1910,2.297,12.3407,12.2558,12.1611,12.3407,12.2558,12.1611,12.3407,12.2558,12.1611,12.3407,12.2558,12.1611
6/3/1910,3.405,0.2092,0.2038,0.1984,0.2092,0.2038,0.1984,0.2092,0.2038,0.1984,0.2092,0.2038,0.1984
6/4/1910,3.33,3.7819,3.682,3.5818,3.7819,3.682,3.5818,3.7819,3.682,3.5818,3.7819,3.682,3.5818
6/5/1910,4.947,0,0,0,0,0,0,0,0,0,0,0,0
6/6/1910,5.33,0,0,0,0,0,0,0,0,0,0,0,0
6/7/1910,4.235,31.4321,32.5554,33.6881,31.4321,32.5554,33.6881,31.4321,32.5554,33.6881,31.4321,32.5554,33.6881
6/8/1910,3.989,3.6963,3.6929,3.6902,3.6963,3.6929,3.6902,3.6963,3.6929,3.6902,3.6963,3.6929,3.6902
6/9/1910,3.565,2.9205,2.8204,2.7205,2.9205,2.8204,2.7205,2.9205,2.8204,2.7205,2.9205,2.8204,2.7205
6/10/1910,4.242,0.8353,0.7755,0.716,0.8353,0.7755,0.716,0.8353,0.7755,0.716,0.8353,0.7755,0.716
6/11/1910,2.421,0.3141,0.2917,0.2692,0.3141,0.2917,0.2692,0.3141,0.2917,0.2692,0.3141,0.2917,0.2692
6/12/1910,1.978,0.5234,0.486,0.4486,0.5234,0.486,0.4486,0.5234,0.486,0.4486,0.5234,0.486,0.4486
6/13/1910,1.652,0.2086,0.1788,0.159,0.2086,0.1788,0.159,0.2086,0.1788,0.159,0.2086,0.1788,0.159
6/14/1910,2.396,0.3156,0.2862,0.2565,0.3156,0.2862,0.2565,0.3156,0.2862,0.2565,0.3156,0.2862,0.2565
6/15/1910,1.442,0.7362,0.6864,0.6268,0.7362,0.6864,0.6268,0.7362,0.6864,0.6268,0.7362,0.6864,0.6268
6/16/1910,1.911,0,0,0,0,0,0,0,0,0,0,0,0
6/17/1910,3.261,0,0,0,0,0,0,0,0,0,0,0,0
6/18/1910,5.474,0,0,0,0,0,0,0,0,0,0,0,0
6/19/1910,4.391,0,0,0,0,0,0,0,0,0,0,0,0
6/20/1910,5.071,0,0,0,0,0,0,0,0,0,0,0,0
6/21/1910,4.578,0,0,0,0,0,0,0,0,0,0,0,0
6/22/1910,1.554,3.8712,3.7712,3.6713,3.8712,3.7712,3.6713,3.8712,3.7712,3.6713,3.8712,3.7712,3.6713
6/23/1910,3.843,1.1288,1.0589,0.999,1.1288,1.0589,0.999,1.1288,1.0589,0.999,1.1288,1.0589,0.999
6/24/1910,2.721,3.8818,3.7818,3.6819,3.8818,3.7818,3.6819,3.8818,3.7818,3.6819,3.8818,3.7818,3.6819
6/25/1910,2.505,4.0213,3.94,3.8493,4.0213,3.94,3.8493,4.0213,3.94,3.8493,4.0213,3.94,3.8493
6/26/1910,1.883,1.2657,1.2322,1.1976,1.2657,1.2322,1.1976,1.2657,1.2322,1.1976,1.2657,1.2322,1.1976
6/27/1910,2.743,2.7405,2.6593,2.5781,2.7405,2.6593,2.5781,2.7405,2.6593,2.5781,2.7405,2.6593,2.5781
6/28/1910,2.03,6.5062,6.3519,6.1975,6.5062,6.3519,6.1975,6.5062,6.3519,6.1975,6.5062,6.3519,6.1975
6/29/1910,3.885,1.601,1.5716,1.5423,1.601,1.5716,1.5423,1.601,1.5716,1.5423,1.601,1.5716,1.5423
6/30/1910,2.668,2.4909,2.3708,2.2509,2.4909,2.3708,2.2509,2.4909,2.3708,2.2509,2.4909,2.3708,2.2509
7/1/1910,3.659,0,0,0,0,0,0,0,0,0,0,0,0
7/2/1910,3.409,0.336,0.3063,0.2688,0.336,0.3063,0.2688,0.336,0.3063,0.2688,0.336,0.3063,0.2688
7/3/1910,1.852,4.5897,4.4527,4.313,4.5897,4.4527,4.313,4.5897,4.4527,4.313,4.5897,4.4527,4.313
7/4/1910,3.551,0.3315,0.2978,0.264,0.3315,0.2978,0.264,0.3315,0.2978,0.264,0.3315,0.2978,0.264
7/5/1910,2.059,0.3317,0.2915,0.2513,0.3317,0.2915,0.2513,0.3317,0.2915,0.2513,0.3317,0.2915,0.2513
7/6/1910,1.608,1.7257,1.6382,1.551,1.7257,1.6382,1.551,1.7257,1.6382,1.551,1.7257,1.6382,1.551
7/7/1910,1.722,0.6471,0.6143,0.5816,0.6471,0.6143,0.5816,0.6471,0.6143,0.5816,0.6471,0.6143,0.5816
7/8/1910,2.976,0,0,0,0,0,0,0,0,0,0,0,0
7/9/1910,1.489,0.6586,0.5954,0.5323,0.6586,0.5954,0.5323,0.6586,0.5954,0.5323,0.6586,0.5954,0.5323
7/10/1910,1.436,0.2172,0.1908,0.1646,0.2172,0.1908,0.1646,0.2172,0.1908,0.1646,0.2172,0.1908,0.1646
7/11/1910,4.187,0,0,0,0,0,0,0,0,0,0,0,0
7/12/1910,3.554,0,0,0,0,0,0,0,0,0,0,0,0
7/13/1910,2.382,0,0,0,0,0,0,0,0,0,0,0,0
7/14/1910,1.572,0,0,0,0,0,0,0,0,0,0,0,0
7/15/1910,3.393,0,0,0,0,0,0,0,0,0,0,0,0
7/16/1910,4.914,0,0,0,0,0,0,0,0,0,0,0,0
7/17/1910,2.812,1.0661,1.0358,1.0055,1.0661,1.0358,1.0055,1.0661,1.0358,1.0055,1.0661,1.0358,1.0055
7/18/1910,1.697,5.4443,5.246,5.048,5.879844,5.66568,5.45184,6.206502,5.98044,5.75472,5.063199,4.87878,4.69464
7/19/1910,2.999,0.428,0.406,0.3844,0.46224,0.43848,0.415152,0.48792,0.46284,0.438216,0.39804,0.37758,0.357492
7/20/1910,1.821,2.8145,2.7811,2.7525,3.03966,3.003588,2.9727,3.20853,3.170454,3.13785,2.617485,2.586423,2.559825
7/21/1910,1.46,14.1584,14.1204,14.0673,15.291072,15.250032,15.192684,16.140576,16.097256,16.036722,13.167312,13.131972,13.082589
7/22/1910,1.423,6.5649,6.5101,6.4548,7.090092,7.030908,6.971184,7.483986,7.421514,7.358472,6.105357,6.054393,6.002964
7/23/1910,2.502,6.1334,5.9695,5.8155,6.624072,6.44706,6.28074,6.992076,6.80523,6.62967,5.704062,5.551635,5.408415
7/24/1910,2.853,1.944,1.9297,1.9132,2.09952,2.084076,2.066256,2.21616,2.199858,2.181048,1.80792,1.794621,1.779276
7/25/1910,1.749,33.0819,34.1191,35.1486,35.728452,36.848628,37.960488,37.713366,38.895774,40.069404,30.766167,31.730763,32.688198
7/26/1910,1.824,21.1844,21.6416,22.089,22.879152,23.372928,23.85612,24.150216,24.671424,25.18146,19.701492,20.126688,20.54277
7/27/1910,2.895,0,0,0,0,0,0,0,0,0,0,0,0
7/28/1910,2.888,0,0,0,0,0,0,0,0,0,0,0,0
7/29/1910,3.161,0.749,0.6792,0.6294,0.749,0.687312,0.679752,0.749,0.693396,0.717516,0.749,0.672102,0.585342
7/30/1910,4.435,0.2134,0.2034,0.1942,0.2134,0.2034,0.1942,0.2134,0.2034,0.1942,0.2134,0.2034,0.1942
7/31/1910,2.244,4.2419,4.0218,3.8007,4.2419,4.0218,3.8007,4.2419,4.0218,3.8007,4.2419,4.0218,3.8007
8/1/1910,2.504,0,0,0,0,0,0,0,0,0,0,0,0
8/2/1910,2.82,4.6408,4.5107,4.3807,4.6408,4.871556,4.731156,4.6408,5.142198,4.993998,4.6408,4.194951,4.074051
8/3/1910,3.448,0,0,0,0,0,0,0,0,0,0,0,0
8/4/1910,2.906,25.5102,26.5738,27.6373,27.551016,28.699704,29.848284,29.081628,30.294132,31.506522,23.724486,24.713634,25.702689
8/5/1910,1.301,21.8967,22.4228,22.9387,23.648436,24.216624,24.773796,24.962238,25.561992,26.150118,20.363931,20.853204,21.332991
8/6/1910,4.213,0,0,0,0,0,0,0,0,0,0,0,0
8/7/1910,2.345,0,0,0,0,0,0,0,0,0,0,0,0
8/8/1910,1.453,0.2247,0.211,0.1973,0.2247,0.211,0.1973,0.2247,0.211,0.1973,0.2247,0.211,0.1973
8/9/1910,4.085,1.5729,1.4769,1.3808,1.5729,1.4769,1.3808,1.5729,1.4769,1.3808,1.5729,1.4769,1.3808
8/10/1910,4.676,0,0,0,0,0,0,0,0,0,0,0,0
8/11/1910,4.288,0,0,0,0,0,0,0,0,0,0,0,0
8/12/1910,1.266,2.0536,1.9241,1.8141,2.0536,1.9241,1.8141,2.0536,1.9241,1.8141,2.0536,1.9241,1.8141
8/13/1910,1.813,0,0,0,0,0,0,0,0,0,0,0,0
8/14/1910,4.378,0,0,0,0,0,0,0,0,0,0,0,0
8/15/1910,3.174,0,0,0,0,0,0,0,0,0,0,0,0
8/16/1910,4.114,0,0,0,0,0,0,0,0,0,0,0,0
8/17/1910,3.426,0.1217,0.1015,0.1015,0.1217,0.1015,0.1015,0.1217,0.1015,0.1015,0.1217,0.1015,0.1015
8/18/1910,3.387,0,0,0,0,0,0,0,0,0,0,0,0
8/19/1910,2.468,5.0201,4.8901,4.76,5.0201,4.8901,4.76,5.0201,4.8901,4.76,5.0201,4.8901,4.76
8/20/1910,3.033,0.1196,0.0996,0.0996,0.1196,0.0996,0.0996,0.1196,0.0996,0.0996,0.1196,0.0996,0.0996
8/21/1910,3.952,0,0,0,0,0,0,0,0,0,0,0,0
8/22/1910,1.502,4.3282,4.1982,4.0582,4.3282,4.1982,4.0582,4.3282,4.1982,4.0582,4.3282,4.1982,4.0582
8/23/1910,1.366,0.4578,0.408,0.3682,0.4578,0.408,0.3682,0.4578,0.408,0.3682,0.4578,0.408,0.3682
8/24/1910,1.293,2.3851,2.2647,2.1446,2.3851,2.2647,2.1446,2.3851,2.2647,2.1446,2.3851,2.2647,2.1446
8/25/1910,3.082,0,0,0,0,0,0,0,0,0,0,0,0
8/26/1910,2.066,2.558,2.4281,2.3082,2.558,2.4281,2.3082,2.558,2.4281,2.3082,2.558,2.4281,2.3082
8/27/1910,2.766,0,0,0,0,0,0,0,0,0,0,0,0
8/28/1910,2.866,0,0,0,0,0,0,0,0,0,0,0,0
8/29/1910,1.755,0,0,0,0,0,0,0,0,0,0,0,0
8/30/1910,2.594,0.9002,0.8551,0.8135,0.9002,0.8551,0.8135,0.9002,0.8551,0.8135,0.9002,0.8551,0.8135
8/31/1910,2.408,1.6879,1.6032,1.525,1.6879,1.6032,1.525,1.6879,1.6032,1.525,1.6879,1.6032,1.525
9/1/1910,1.939,4.9118,4.8119,4.702,4.9118,4.8119,4.702,4.9118,4.8119,4.702,4.9118,4.8119,4.702
9/2/1910,2.393,0.4284,0.4017,0.3749,0.4284,0.4017,0.3749,0.4284,0.4017,0.3749,0.4284,0.4017,0.3749
9/3/1910,2.867,3.803,3.7035,3.5988,3.803,3.7035,3.5988,3.803,3.7035,3.5988,3.803,3.7035,3.5988
9/4/1910,2.735,11.3897,11.3987,11.3878,11.3897,11.3987,11.3878,11.3897,11.3987,11.3878,11.3897,11.3987,11.3878
9/5/1910,1.044,3.7731,3.72,3.6706,3.7731,3.72,3.6706,3.7731,3.72,3.6706,3.7731,3.72,3.6706
9/6/1910,1.182,0.1432,0.1332,0.1244,0.1432,0.1332,0.1244,0.1432,0.1332,0.1244,0.1432,0.1332,0.1244
9/7/1910,1.462,15.9794,16.2449,16.4905,15.9794,16.2449,16.4905,15.9794,16.2449,16.4905,15.9794,16.2449,16.4905
9/8/1910,1.747,0.4151,0.4,0.3846,0.4151,0.4,0.3846,0.4151,0.4,0.3846,0.4151,0.4,0.3846
9/9/1910,2.136,0.2791,0.2627,0.2463,0.2791,0.2627,0.2463,0.2791,0.2627,0.2463,0.2791,0.2627,0.2463
9/10/1910,1.007,2.7833,2.6245,2.4742,2.7833,2.6245,2.4742,2.7833,2.6245,2.4742,2.7833,2.6245,2.4742
9/11/1910,1.228,0.2777,0.2622,0.2484,0.2777,0.2622,0.2484,0.2777,0.2622,0.2484,0.2777,0.2622,0.2484
9/12/1910,1.348,2.6073,2.4976,2.3877,2.6073,2.4976,2.3877,2.6073,2.4976,2.3877,2.6073,2.4976,2.3877
9/13/1910,0.874,30.0128,31.2029,32.3829,30.0128,31.2029,32.3829,30.0128,31.2029,32.3829,30.0128,31.2029,32.3829
9/14/1910,1.688,0,0,0,0,0,0,0,0,0,0,0,0
9/15/1910,2.607,0,0,0,0,0,0,0,0,0,0,0,0
9/16/1910,2.529,0.2945,0.2641,0.2336,0.2945,0.2641,0.2336,0.2945,0.2641,0.2336,0.2945,0.2641,0.2336
9/17/1910,1.029,0,0,0,0,0,0,0,0,0,0,0,0
9/18/1910,1.327,0,0,0,0,0,0,0,0,0,0,0,0
9/19/1910,2.22,0,0,0,0,0,0,0,0,0,0,0,0
9/20/1910,2.551,1.0912,1.051,1.0144,1.0912,1.051,1.0144,1.0912,1.051,1.0144,1.0912,1.051,1.0144
9/21/1910,2.005,2.3406,2.2407,2.1475,2.3406,2.2407,2.1475,2.3406,2.2407,2.1475,2.3406,2.2407,2.1475
9/22/1910,1.931,0,0,0,0,0,0,0,0,0,0,0,0
9/23/1910,1.091,0,0,0,0,0,0,0,0,0,0,0,0
9/24/1910,0.833,0,0,0,0,0,0,0,0,0,0,0,0
9/25/1910,1.503,0,0,0,0,0,0,0,0,0,0,0,0
9/26/1910,2.456,0,0,0,0,0,0,0,0,0,0,0,0
9/27/1910,1.572,0,0,0,0,0,0,0,0,0,0,0,0
9/28/1910,1.805,0.291,0.2608,0.2308,0.291,0.2608,0.2308,0.291,0.2608,0.2308,0.291,0.2608,0.2308
9/29/1910,2.326,2.629,2.6141,2.5968,2.629,2.6141,2.5968,2.629,2.6141,2.5968,2.629,2.6141,2.5968
9/30/1910,1.491,7.5412,7.5562,7.5638,7.5412,7.5562,7.5638,7.5412,7.5562,7.5638,7.5412,7.5562,7.5638
10/1/1910,2.067,0,0,0,0,0,0,0,0,0,0,0,0
10/2/1910,1.239,2.6776,2.5677,2.4678,2.6776,2.5677,2.4678,2.6776,2.5677,2.4678,2.6776,2.5677,2.4678
10/3/1910,1.129,2.8239,2.7237,2.6136,2.8239,2.7237,2.6136,2.8239,2.7237,2.6136,2.8239,2.7237,2.6136
10/4/1910,0.802,0.313,0.2827,0.2524,0.313,0.2827,0.2524,0.313,0.2827,0.2524,0.313,0.2827,0.2524
10/5/1910,0.663,0,0,0,0,0,0,0,0,0,0,0,0
10/6/1910,0.726,0.3114,0.2814,0.2512,0.3114,0.2814,0.2512,0.3114,0.2814,0.2512,0.3114,0.2814,0.2512
10/7/1910,1.316,0,0,0,0,0,0,0,0,0,0,0,0
10/8/1910,2,0,0,0,0,0,0,0,0,0,0,0,0
10/9/1910,0.594,0,0,0,0,0,0,0,0,0,0,0,0
10/10/1910,0.587,0,0,0,0,0,0,0,0,0,0,0,0
10/11/1910,1.58,0.3254,0.286,0.2564,0.3254,0.286,0.2564,0.3254,0.286,0.2564,0.3254,0.286,0.2564
10/12/1910,0.904,0.3107,0.2843,0.2578,0.3107,0.2843,0.2578,0.3107,0.2843,0.2578,0.3107,0.2843,0.2578
10/13/1910,0.725,0.1553,0.1421,0.1289,0.1553,0.1421,0.1289,0.1553,0.1421,0.1289,0.1553,0.1421,0.1289
10/14/1910,1.693,0,0,0,0,0,0,0,0,0,0,0,0
10/15/1910,1.533,0,0,0,0,0,0,0,0,0,0,0,0
10/16/1910,1.515,0,0,0,0,0,0,0,0,0,0,0,0
10/17/1910,1.517,0,0,0,0,0,0,0,0,0,0,0,0
10/18/1910,0.492,0.2724,0.2695,0.2667,0.2724,0.2695,0.2667,0.2724,0.2695,0.2667,0.2724,0.2695,0.2667
10/19/1910,0.579,11.1504,11.0594,10.9623,11.1504,11.0594,10.9623,11.1504,11.0594,10.9623,11.1504,11.0594,10.9623
10/20/1910,1.027,3.2567,3.2404,3.2199,3.2567,3.2404,3.2199,3.2567,3.2404,3.2199,3.2567,3.2404,3.2199
10/21/1910,1.228,0,0,0,0,0,0,0,0,0,0,0,0
10/22/1910,0.759,0,0,0,0,0,0,0,0,0,0,0,0
10/23/1910,1.215,0,0,0,0,0,0,0,0,0,0,0,0
10/24/1910,1.23,0,0,0,0,0,0,0,0,0,0,0,0
10/25/1910,0.661,0,0,0,0,0,0,0,0,0,0,0,0
10/26/1910,1.136,0,0,0,0,0,0,0,0,0,0,0,0
10/27/1910,0.681,0.1666,0.147,0.1274,0.1666,0.147,0.1274,0.1666,0.147,0.1274,0.1666,0.147,0.1274
10/28/1910,0.511,4.0676,3.9343,3.8135,4.0676,3.9343,3.8135,4.0676,3.9343,3.8135,4.0676,3.9343,3.8135
10/29/1910,1.068,1.4493,1.3721,1.3028,1.4493,1.3721,1.3028,1.4493,1.3721,1.3028,1.4493,1.3721,1.3028
10/30/1910,0.391,0,0,0,0,0,0,0,0,0,0,0,0
10/31/1910,0.367,0,0,0,0,0,0,0,0,0,0,0,0
11/1/1910,0.349,22.9819,23.1613,23.3411,24.820452,25.014204,25.208388,26.199366,26.403882,26.608854,21.373167,21.540009,21.707223
11/2/1910,0.382,16.2278,16.5831,16.9387,17.526024,17.909748,18.293796,18.499692,18.904734,19.310118,15.091854,15.422283,15.752991
11/3/1910,0.588,19.0709,19.3829,19.6861,20.596572,20.933532,21.260988,21.740826,22.096506,22.442154,17.735937,18.026097,18.308073
11/4/1910,0.621,5.9839,5.9592,5.9327,6.462612,6.435936,6.407316,6.821646,6.793488,6.763278,5.565027,5.542056,5.517411
11/5/1910,0.682,0.2822,0.2699,0.261,0.304776,0.291492,0.28188,0.321708,0.307686,0.29754,0.262446,0.251007,0.24273
11/6/1910,0.583,2.9284,2.8829,2.8387,2.9284,3.113532,3.065796,2.9284,3.286506,3.236118,2.9284,2.681097,2.639991
11/7/1910,0.359,7.1415,7.0607,6.9843,7.1415,7.503188,7.543044,7.1415,7.835054,7.962102,7.1415,6.673523,6.495399
11/8/1910,0.604,7.0523,7.0301,7.0083,7.0523,7.0301,7.568964,7.0523,7.0301,7.989462,7.0523,7.0301,6.517719
11/9/1910,0.734,2.1143,2.123,2.1286,2.1143,2.123,2.1286,2.1143,2.123,2.1286,2.1143,2.123,2.1286
11/10/1910,0.651,9.2414,9.2975,9.3371,9.2414,9.2975,9.3371,9.2414,9.2975,9.3371,9.2414,9.2975,9.3371
11/11/1910,0.272,17.3618,17.441,17.5201,17.3618,17.441,17.5201,17.3618,17.441,17.5201,17.3618,17.441,17.5201
11/12/1910,0.713,0.8188,0.8135,0.8081,0.8188,0.8135,0.8081,0.8188,0.8135,0.8081,0.8188,0.8135,0.8081
11/13/1910,0.265,0.8752,0.835,0.7948,0.8752,0.835,0.7948,0.8752,0.835,0.7948,0.8752,0.835,0.7948
11/14/1910,0.303,0.4874,0.4468,0.4163,0.4874,0.4468,0.4163,0.4874,0.4468,0.4163,0.4874,0.4468,0.4163
11/15/1910,0.555,0,0,0,0,0,0,0,0,0,0,0,0
11/16/1910,0.242,2.7523,2.6836,2.6166,2.7523,2.6836,2.6166,2.7523,2.6836,2.6166,2.7523,2.6836,2.6166
11/17/1910,0.436,4.6759,4.5855,4.5102,4.6759,4.5855,4.5102,4.6759,4.5855,4.5102,4.6759,4.5855,4.5102
11/18/1910,0.303,2.0694,2.0179,1.9801,2.0694,2.0179,1.9801,2.0694,2.0179,1.9801,2.0694,2.0179,1.9801
11/19/1910,0.526,0.1357,0.1328,0.13,0.1357,0.1328,0.13,0.1357,0.1328,0.13,0.1357,0.1328,0.13
11/20/1910,0.223,9.8936,9.8164,9.739,9.8936,9.8164,9.739,9.8936,9.8164,9.739,9.8936,9.8164,9.739
11/21/1910,0.452,3.197,3.1269,3.067,3.197,3.1269,3.067,3.197,3.1269,3.067,3.197,3.1269,3.067
11/22/1910,0.509,0,0,0,0,0,0,0,0,0,0,0,0
11/23/1910,0.416,0,0,0,0,0,0,0,0,0,0,0,0
11/24/1910,0.178,0,0,0,0,0,0,0,0,0,0,0,0
11/25/1910,0.335,0,0,0,0,0,0,0,0,0,0,0,0
11/26/1910,0.53,0,0,0,0,0,0,0,0,0,0,0,0
11/27/1910,0.256,0,0,0,0,0,0,0,0,0,0,0,0
11/28/1910,0.199,8.633,8.5631,8.4931,8.633,8.5631,8.4931,8.633,8.5631,8.4931,8.633,8.5631,8.4931
11/29/1910,0.427,0,0,0,0,0,0,0,0,0,0,0,0
11/30/1910,0.186,11.4607,11.3909,11.3206,11.4607,11.3909,11.3206,11.4607,11.3909,11.3206,11.4607,11.3909,11.3206
12/1/1910,0.186,9.8934,9.9334,9.9632,9.8934,9.9334,9.9632,9.8934,9.9334,9.9632,9.8934,9.9334,9.9632
12/2/1910,0.183,0,0,0,0,0,0,0,0,0,0,0,0
12/3/1910,0.174,0,0,0,0,0,0,0,0,0,0,0,0
12/4/1910,0.208,9.3666,9.3065,9.2364,9.3666,9.3065,9.2364,9.3666,9.3065,9.2364,9.3666,9.3065,9.2364
12/5/1910,0.339,0,0,0,0,0,0,0,0,0,0,0,0
12/6/1910,0.19,0,0,0,0,0,0,0,0,0,0,0,0
12/7/1910,0.186,0,0,0,0,0,0,0,0,0,0,0,0
12/8/1910,0.38,0.6584,0.6404,0.6226,0.6584,0.6404,0.6226,0.6584,0.6404,0.6226,0.6584,0.6404,0.6226
12/9/1910,0.587,1.1851,1.1529,1.1207,1.1851,1.1529,1.1207,1.1851,1.1529,1.1207,1.1851,1.1529,1.1207
12/10/1910,0.186,0.5277,0.5155,0.5001,0.5277,0.5155,0.5001,0.5277,0.5155,0.5001,0.5277,0.5155,0.5001
12/11/1910,0.189,1.1873,1.1597,1.1252,1.1873,1.1597,1.1252,1.1873,1.1597,1.1252,1.1873,1.1597,1.1252
12/12/1910,0.213,1.3313,1.2717,1.222,1.3313,1.2717,1.222,1.3313,1.2717,1.222,1.3313,1.2717,1.222
12/13/1910,0.454,0,0,0,0,0,0,0,0,0,0,0,0
12/14/1910,0.203,0,0,0,0,0,0,0,0,0,0,0,0
12/15/1910,0.354,12.9661,13.0168,13.0574,12.9661,13.0168,13.0574,12.9661,13.0168,13.0574,12.9661,13.0168,13.0574
12/16/1910,0.187,13.56,13.6669,13.7736,13.56,13.6669,13.7736,13.56,13.6669,13.7736,13.56,13.6669,13.7736
12/17/1910,0.206,4.258,4.2247,4.1914,4.258,4.2247,4.1914,4.258,4.2247,4.1914,4.258,4.2247,4.1914
12/18/1910,0.338,1.6779,1.6317,1.594,1.6779,1.6317,1.594,1.6779,1.6317,1.594,1.6779,1.6317,1.594
12/19/1910,0.169,3.481,3.4233,3.3671,3.481,3.4233,3.3671,3.481,3.4233,3.3671,3.481,3.4233,3.3671
12/20/1910,0.198,0.2636,0.2534,0.2332,0.2636,0.2534,0.2332,0.2636,0.2534,0.2332,0.2636,0.2534,0.2332
12/21/1910,0.176,0,0,0,0,0,0,0,0,0,0,0,0
12/22/1910,0.223,0,0,0,0,0,0,0,0,0,0,0,0
12/23/1910,0.207,0,0,0,0,0,0,0,0,0,0,0,0
12/24/1910,0.184,17.928,17.9682,17.9981,17.928,17.9682,17.9981,17.928,17.9682,17.9981,17.928,17.9682,17.9981
12/25/1910,0.206,4.6964,4.6901,4.684,4.6964,4.6901,4.684,4.6964,4.6901,4.684,4.6964,4.6901,4.684
12/26/1910,0.213,10.1062,10.1429,10.1727,10.1062,10.1429,10.1727,10.1062,10.1429,10.1727,10.1062,10.1429,10.1727
12/27/1910,0.372,3.5311,3.5506,3.5666,3.5311,3.5506,3.5666,3.5311,3.5506,3.5666,3.5311,3.5506,3.5666
12/28/1910,0.424,0,0,0,0,0,0,0,0,0,0,0,0
12/29/1910,0.159,0,0,0,0,0,0,0,0,0,0,0,0
12/30/1910,0.319,4.9005,4.8043,4.699,4.9005,4.8043,4.699,4.9005,4.8043,4.699,4.9005,4.8043,4.699
12/31/1910,0.165,0.257,0.2531,0.2485,0.257,0.2531,0.2485,0.257,0.2531,0.2485,0.257,0.2531,0.2485
1/1/1911,0.23,7.2777,7.3032,7.3282,7.2777,7.3032,7.3282,7.2777,7.3032,7.3282,7.2777,7.3032,7.3282
1/2/1911,0.237,1.3568,1.3615,1.3662,1.3568,1.3615,1.3662,1.3568,1.3615,1.3662,1.3568,1.3615,1.3662
1/3/1911,0.154,0,0,0,0,0,0,0,0,0,0,0,0
1/4/1911,0.161,0,0,0,0,0,0,0,0,0,0,0,0
1/5/1911,0.159,0,0,0,0,0,0,0,0,0,0,0,0
1/6/1911,0.175,0,0,0,0,0,0,0,0,0,0,0,0
1/7/1911,0.169,1.8619,1.8219,1.7719,1.8619,1.8219,1.7719,1.8619,1.8219,1.7719,1.8619,1.8219,1.7719
1/8/1911,0.169,0,0,0,0,0,0,0,0,0,0,0,0
1/9/1911,0.187,9.8895,9.9292,9.959,9.8895,9.9292,9.959,9.8895,9.9292,9.959,9.8895,9.9292,9.959
1/10/1911,0.489,0,0,0,0,0,0,0,0,0,0,0,0
1/11/1911,0.177,1.1331,1.1257,1.1183,1.1331,1.1257,1.1183,1.1331,1.1257,1.1183,1.1331,1.1257,1.1183
1/12/1911,0.176,12.5777,12.5952,12.6126,12.5777,12.5952,12.6126,12.5777,12.5952,12.6126,12.5777,12.5952,12.6126
1/13/1911,0.552,0,0,0,0,0,0,0,0,0,0,0,0
1/14/1911,0.137,0,0,0,0,0,0,0,0,0,0,0,0
1/15/1911,0.284,0,0,0,0,0,0,0,0,0,0,0,0
1/16/1911,0.171,0,0,0,0,0,0,0,0,0,0,0,0
